Date,Open,High,Low,Close,Adj Close,Volume
2023-12-21,133.860001,134.639999,133.350006,133.789993,132.754150,570800
2023-12-22,135.880005,135.880005,133.399994,134.830002,133.786102,343500
2023-12-26,135.110001,136.139999,134.550003,135.740005,134.689072,138700
2023-12-27,135.929993,135.929993,133.770004,134.889999,133.845642,572600
2023-12-28,134.039993,135.029999,133.910004,134.820007,133.776199,313800
2023-12-29,134.389999,134.389999,132.669998,133.360001,132.327484,443700
2024-01-02,131.830002,132.399994,129.119995,129.320007,128.318771,500500
2024-01-03,125.019997,125.190002,121.000000,121.150002,120.212021,889500
2024-01-04,123.379997,123.980003,122.300003,122.650002,121.700409,407600
2024-01-05,122.000000,125.919998,122.000000,125.870003,124.895485,376400
2024-01-08,125.309998,126.199997,124.110001,124.110001,123.149109,443000
2024-01-09,122.830002,123.860001,122.610001,123.000000,122.047699,409600
2024-01-10,122.699997,123.839996,122.620003,123.110001,122.156845,294100
2024-01-11,123.900002,125.379997,123.690002,125.379997,124.409271,230500
2024-01-12,123.250000,124.410004,121.800003,122.570000,121.621025,310700
2024-01-16,121.410004,125.040001,121.239998,125.000000,124.032211,901700
2024-01-17,122.760002,124.709999,122.489998,124.639999,123.675003,800700
2024-01-18,125.000000,127.040001,124.000000,127.000000,127.000000,597200
2024-01-19,125.320000,126.750000,123.040001,126.669998,126.669998,1024300
2024-01-22,126.089996,127.620003,125.430000,127.000000,127.000000,1009800
2024-01-23,127.680000,128.399994,126.419998,128.289993,128.289993,1022900
2024-01-24,130.220001,130.240005,127.599998,128.690002,128.690002,939500
2024-01-25,129.240005,130.470001,128.250000,129.990005,129.990005,615600
2024-01-26,128.990005,130.339996,128.259995,130.110001,130.110001,405700
2024-01-29,131.850006,134.110001,131.550003,133.539993,133.539993,1011100
2024-01-30,133.020004,136.289993,132.259995,135.389999,135.389999,748400
2024-01-31,133.050003,134.110001,132.199997,133.600006,133.600006,798400
2024-02-01,134.169998,138.460007,134.119995,137.470001,137.470001,742100
2024-02-02,136.130005,137.800003,135.070007,137.679993,137.679993,864400
2024-02-05,135.520004,136.429993,133.550003,136.320007,136.320007,950900
2024-02-06,135.360001,138.210007,134.600006,138.009995,138.009995,944900
2024-02-07,138.169998,140.220001,137.660004,140.100006,140.100006,1345900
2024-02-08,142.149994,142.750000,138.679993,138.990005,138.990005,1054700
2024-02-09,139.369995,141.169998,138.059998,139.869995,139.869995,722300
2024-02-12,138.710007,139.589996,137.869995,138.600006,138.600006,536900
2024-02-13,137.699997,138.750000,136.960007,137.460007,137.460007,465900
2024-02-14,137.190002,138.800003,136.679993,138.699997,138.699997,554800
2024-02-15,139.820007,140.720001,138.289993,140.649994,140.649994,423500
2024-02-16,139.850006,140.089996,138.649994,139.320007,139.320007,319100
2024-02-20,139.639999,141.380005,138.330002,138.360001,138.360001,436300
2024-02-21,139.419998,140.839996,138.210007,138.779999,138.779999,275300
2024-02-22,140.300003,142.720001,139.229996,141.889999,141.889999,436600
2024-02-23,143.039993,143.039993,140.539993,141.210007,141.210007,458400
2024-02-26,141.220001,141.399994,139.440002,139.679993,139.679993,348100
2024-02-27,140.720001,141.229996,140.059998,140.830002,140.830002,291300
2024-02-28,138.910004,139.839996,137.679993,137.850006,137.850006,252500
2024-02-29,137.720001,138.539993,137.339996,138.250000,138.250000,511400
2024-03-01,136.649994,137.130005,135.529999,136.139999,136.139999,380300
2024-03-04,136.679993,139.240005,136.559998,138.190002,138.190002,360600
2024-03-05,137.399994,138.520004,136.479996,137.550003,137.550003,232100
2024-03-06,138.720001,139.929993,138.720001,139.710007,139.710007,219300
2024-03-07,141.970001,142.300003,140.570007,141.880005,141.880005,229700
2024-03-08,142.320007,143.029999,140.160004,141.690002,141.690002,281400
2024-03-11,141.080002,141.669998,140.679993,141.380005,141.380005,324600
2024-03-12,140.119995,140.199997,137.770004,138.770004,138.770004,405100
2024-03-13,138.220001,138.830002,135.669998,138.830002,138.830002,627800
2024-03-14,137.179993,137.830002,136.020004,136.199997,136.199997,448800
2024-03-15,140.460007,142.029999,140.160004,141.960007,141.960007,466600
2024-03-18,141.240005,143.850006,140.639999,143.800003,143.800003,388600
2024-03-19,144.289993,145.279999,142.460007,142.919998,142.919998,607800
2024-03-20,142.500000,146.479996,142.190002,146.009995,146.009995,209100
2024-03-21,145.509995,146.460007,144.539993,146.100006,146.100006,306500
2024-03-22,144.529999,145.869995,144.279999,145.710007,145.710007,221600
2024-03-25,144.139999,145.869995,143.860001,145.699997,145.699997,350000
2024-03-26,144.899994,146.929993,144.649994,146.679993,146.679993,302200
2024-03-27,146.389999,146.839996,145.259995,146.020004,146.020004,428900
2024-03-28,145.750000,146.889999,144.779999,145.589996,145.589996,290200
2024-04-01,145.589996,147.779999,145.589996,146.500000,146.500000,254700
2024-04-02,142.970001,143.750000,141.000000,142.690002,142.690002,379000
2024-04-03,144.250000,146.860001,144.250000,146.220001,146.220001,425200
2024-04-04,146.970001,148.759995,143.380005,144.169998,144.169998,901000
2024-04-05,143.220001,146.600006,143.220001,145.740005,145.740005,469800
2024-04-08,148.440002,150.729996,147.729996,148.580002,148.580002,369600
2024-04-09,148.889999,149.649994,146.860001,148.080002,148.080002,304700
2024-04-10,147.800003,149.199997,145.020004,145.860001,145.860001,373300
2024-04-11,142.589996,146.020004,142.250000,145.630005,145.630005,285300
2024-04-12,138.009995,139.639999,136.179993,139.309998,139.309998,739500
2024-04-15,140.600006,141.279999,137.539993,138.110001,138.110001,341000
2024-04-16,137.500000,137.500000,135.660004,135.809998,135.809998,320300
2024-04-17,139.250000,139.250000,135.380005,136.350006,136.350006,456800
2024-04-18,140.389999,140.389999,134.759995,135.399994,135.399994,720800
2024-04-19,136.449997,139.759995,136.449997,138.880005,138.880005,418100
2024-04-22,139.399994,141.779999,139.029999,140.779999,140.779999,262300
2024-04-23,140.639999,143.690002,140.050003,142.550003,142.550003,311400
2024-04-24,139.809998,140.660004,138.000000,138.350006,138.350006,296800
2024-04-25,137.809998,140.130005,136.289993,140.000000,140.000000,478600
2024-04-26,139.630005,140.089996,138.800003,139.910004,139.910004,167500
2024-04-29,139.839996,140.369995,139.100006,139.860001,139.860001,154100
2024-04-30,138.449997,139.589996,136.039993,136.199997,136.199997,246300
2024-05-01,135.169998,137.850006,133.479996,136.589996,136.589996,185000
2024-05-02,137.509995,140.130005,137.139999,139.789993,139.789993,205500
2024-05-03,140.169998,140.990005,138.779999,140.300003,140.300003,356700
2024-05-06,139.619995,141.910004,139.539993,141.339996,141.339996,134400
2024-05-07,133.089996,135.889999,127.739998,128.160004,128.160004,1085800
2024-05-08,131.179993,134.119995,131.179993,131.600006,131.600006,754000
2024-05-09,131.600006,131.910004,127.629997,130.179993,130.179993,1055900
2024-05-10,130.580002,130.919998,129.339996,129.350006,129.350006,1341500
2024-05-13,130.279999,130.279999,128.309998,128.559998,128.559998,447000
2024-05-14,128.279999,129.070007,127.879997,128.600006,128.600006,567100
2024-05-15,129.039993,129.720001,127.440002,128.220001,128.220001,603900
2024-05-16,128.679993,128.710007,126.080002,126.419998,126.419998,793000
2024-05-17,125.610001,126.620003,125.029999,125.589996,125.589996,767200
2024-05-20,125.139999,125.650002,122.129997,122.669998,122.669998,1062800
2024-05-21,122.089996,123.029999,120.290001,121.769997,121.769997,1437800
2024-05-22,124.000000,126.529999,122.779999,123.389999,123.389999,1540800
2024-05-23,125.720001,127.919998,124.580002,127.699997,127.699997,1114800
2024-05-24,125.160004,125.290001,121.699997,122.639999,122.639999,873800
2024-05-28,122.919998,123.370003,122.089996,122.440002,122.440002,446800
2024-05-29,118.989998,120.750000,118.059998,120.070000,120.070000,667700
2024-05-30,120.290001,120.870003,119.269997,120.290001,120.290001,638400
2024-05-31,120.720001,121.970001,120.510002,121.639999,121.639999,532300
2024-06-03,123.070000,124.139999,122.379997,123.349998,123.349998,415600
2024-06-04,123.370003,125.370003,122.910004,125.260002,125.260002,513700
2024-06-05,125.000000,127.169998,124.370003,124.980003,124.980003,641200
2024-06-06,124.540001,125.339996,123.440002,123.629997,123.629997,454700
2024-06-07,122.169998,123.180000,121.440002,121.570000,121.570000,379800
2024-06-10,120.070000,120.089996,118.750000,119.599998,119.599998,590400
2024-06-11,118.250000,118.809998,116.989998,117.830002,117.830002,403300
2024-06-12,119.500000,121.879997,119.419998,120.680000,120.680000,477200
2024-06-13,119.290001,119.529999,117.760002,118.470001,118.470001,310100
2024-06-14,116.459999,117.739998,116.029999,117.470001,117.470001,464600
2024-06-17,116.930000,119.010002,116.620003,118.410004,118.410004,236700
2024-06-18,117.680000,117.730003,116.129997,117.730003,117.730003,427900
2024-06-20,114.059998,115.800003,112.500000,112.650002,112.650002,950800
2024-06-21,112.720001,114.839996,111.849998,114.239998,114.239998,682800
2024-06-24,114.639999,117.300003,114.610001,115.940002,115.940002,417000
2024-06-25,116.639999,118.610001,116.459999,118.370003,118.370003,707100
2024-06-26,114.580002,115.650002,113.669998,114.570000,114.570000,699000
2024-06-27,114.349998,116.790001,114.080002,116.669998,116.669998,595700
2024-06-28,115.830002,117.169998,115.830002,116.440002,116.440002,893500
2024-07-01,116.830002,117.290001,113.730003,114.019997,114.019997,628600
2024-07-02,114.050003,114.309998,112.839996,113.470001,113.470001,565000
2024-07-03,116.250000,118.230003,116.250000,117.849998,117.849998,767000
